id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
324,,GCF_002024185,GCF_002024185.1,1,GCA_002024185,GCA_002024185.1,195,Campylobacter coli,representative genome,PRJNA224116,SAMN06456893,,,latest,Complete Genome,Major,2017-03-09,ASM202418v1,University of Nottingham,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/024/185/GCF_002024185.1_ASM202418v1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,,{},{},6456893,2018-03-28T14:09:25.247Z,2021-03-04T04:40:39.171Z,
365,,GCF_000007565,GCF_000007565.2,2,GCA_000007565,GCA_000007565.2,160488,Pseudomonas putida KT2440,reference genome,PRJNA57843,SAMN02603999,,,latest,Complete Genome,Major,2016-02-26,ASM756v2,TIGR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/565/GCF_000007565.2_ASM756v2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida,KT2440,{},{},2603999,2018-03-28T14:09:25.281Z,2021-03-04T04:41:46.314Z,
381,,GCF_000284375,GCF_000284375.1,1,GCA_000284375,GCA_000284375.1,1037409,Bradyrhizobium japonicum USDA 6,representative genome,PRJNA224116,SAMD00060992,,,latest,Complete Genome,Major,2011-10-31,ASM28437v1,Kyoto Sangyo University,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/375/GCF_000284375.1_ASM28437v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium japonicum,USDA 6,{},{},5831795,2018-03-28T14:09:25.282Z,2021-03-04T04:42:15.551Z,
431,,GCF_000701585,GCF_000701585.1,1,GCA_000701585,GCA_000701585.1,1408418,Acidiphilium angustum ATCC 35903,representative genome,PRJNA224116,SAMN02841149,JNJH00000000.1,,latest,Scaffold,Major,2014-06-11,ASM70158v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/701/585/GCF_000701585.1_ASM70158v1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidiphilium,Acidiphilium angustum,ATCC 35903,{},{},2841149,2018-03-28T14:09:25.320Z,2021-03-04T04:43:42.606Z,
445,,GCF_000023605,GCF_000023605.1,1,GCA_000023605,GCA_000023605.1,561230,Pectobacterium carotovorum subsp. carotovorum PC1,representative genome,PRJNA224116,SAMN02598478,,,latest,Complete Genome,Major,2009-07-07,ASM2360v1,US DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/605/GCF_000023605.1_ASM2360v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,Pectobacterium carotovorum,subsp. carotovorum PC1,{},{},2598478,2018-03-28T14:09:25.321Z,2021-03-04T04:44:04.691Z,
454,,GCF_000759795,GCF_000759795.1,1,GCA_000759795,GCA_000759795.1,1115515,Pseudescherichia vulneris NBRC 102420,representative genome,PRJNA224116,SAMD00018687,BBMZ00000000.1,,latest,Contig,Major,2014-09-25,ASM75979v1,National Institute of Technology and Evaluation (NITE),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/759/795/GCF_000759795.1_ASM75979v1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pseudescherichia,Pseudescherichia vulneris,NBRC 102420,{},{},3324522,2018-03-28T14:09:25.321Z,2021-03-04T04:44:21.039Z,
566,,GCF_000423825,GCF_000423825.1,1,GCA_000423825,GCA_000423825.1,1123368,Thermithiobacillus tepidarius DSM 3134,representative genome,PRJNA224116,SAMN02441488,AUIS00000000.1,,latest,Scaffold,Major,2013-07-11,ASM42382v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/423/825/GCF_000423825.1_ASM42382v1,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Thermithiobacillaceae,Thermithiobacillus,Thermithiobacillus tepidarius,DSM 3134,{},{},2441488,2018-03-28T14:09:25.428Z,2021-03-04T04:47:35.382Z,
578,,GCF_000196175,GCF_000196175.1,1,GCA_000196175,GCA_000196175.1,264462,Bdellovibrio bacteriovorus HD100,representative genome,PRJNA224116,SAMEA3138335,,,latest,Complete Genome,Major,2004-02-10,ASM19617v1,Max-Planck-Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/175/GCF_000196175.1_ASM19617v1,Bacteria,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,HD100,{},{},3215781,2018-03-28T14:09:25.429Z,2021-03-04T04:47:55.086Z,
1062,,GCF_000266945,GCF_000266945.1,1,GCA_000266945,GCA_000266945.1,706587,Desulfomonile tiedjei DSM 6799,representative genome,PRJNA224116,SAMN02232013,,,latest,Complete Genome,Major,2012-06-12,ASM26694v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/266/945/GCF_000266945.1_ASM26694v1,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile,Desulfomonile tiedjei,DSM 6799,{},{},2232013,2018-03-28T14:09:25.859Z,2021-03-04T05:02:32.769Z,
1936,,GCF_000400505,GCF_000400505.1,1,GCA_000400505,GCA_000400505.1,1224150,Dickeya paradisiaca NCPPB 2511,representative genome,PRJNA224116,SAMN02470088,AONV00000000.1,,latest,Chromosome,Major,2013-05-22,DPA2511_1.0,James Hutton Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/400/505/GCF_000400505.1_DPA2511_1.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya paradisiaca,NCPPB 2511,{},{},2470088,2018-03-28T14:09:26.411Z,2021-03-04T05:28:20.448Z,
