id,worker_id,accession,version,version_number,genbank_accession,genbank_version,taxonomy_id,name,refseq_category,bioproject,biosample,wgs_master,isolate,version_status,assembly_level,release_type,release_date,assembly_name,submitter,ftp_path,superkingdom,phylum,class,order,family,genus,species,strain,stats,meta,biosample_id,createdAt,updatedAt,WorkerId
274,,GCF_000020965,GCF_000020965.1,1,GCA_000020965,GCA_000020965.1,309799,Dictyoglomus thermophilum H-6-12,representative genome,PRJNA224116,SAMN02603928,,,latest,Complete Genome,Major,2008-09-26,ASM2096v1,The J. Craig Venter Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/965/GCF_000020965.1_ASM2096v1,Bacteria,Dictyoglomi,Dictyoglomia,Dictyoglomales,Dictyoglomaceae,Dictyoglomus,Dictyoglomus thermophilum,H-6-12,{},{},2603928,2018-03-28T14:09:25.187Z,2021-03-04T04:39:16.228Z,
279,,GCF_000219105,GCF_000219105.1,1,GCA_000219105,GCA_000219105.1,483219,Myxococcus fulvus HW-1,representative genome,PRJNA224116,SAMN02603152,,,latest,Complete Genome,Major,2011-06-22,ASM21910v1,"College of Life Science, Shandong University",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/105/GCF_000219105.1_ASM21910v1,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus,HW-1,{},{},2603152,2018-03-28T14:09:25.187Z,2021-03-04T04:39:23.340Z,
296,,GCF_000165715,GCF_000165715.2,2,GCA_000165715,GCA_000165715.3,756272,Rubinisphaera brasiliensis DSM 5305,representative genome,PRJNA224116,SAMN00103628,,,latest,Complete Genome,Major,2011-03-01,ASM16571v3,US DOE Joint Genome Institute (JGI-PGF),ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/715/GCF_000165715.2_ASM16571v3,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera brasiliensis,DSM 5305,{},{},103628,2018-03-28T14:09:25.188Z,2021-03-04T04:39:50.890Z,
303,,GCF_000008685,GCF_000008685.2,2,GCA_000008685,GCA_000008685.2,224326,Borrelia burgdorferi B31,reference genome,PRJNA57581,SAMN02603966,,,latest,Complete Genome,Major,2011-11-09,ASM868v2,TIGR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/685/GCF_000008685.2_ASM868v2,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borreliella,Borreliella burgdorferi,B31,{},{},2603966,2018-03-28T14:09:25.188Z,2021-03-04T04:40:04.154Z,
318,,GCF_000284315,GCF_000284315.1,1,GCA_000284315,GCA_000284315.1,1162668,Leptospirillum ferrooxidans C2-3,representative genome,PRJNA224116,SAMD00061058,,,latest,Complete Genome,Major,2012-03-30,ASM28431v1,"Ibaraki University, college of agriculture",ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/315/GCF_000284315.1_ASM28431v1,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Leptospirillum,Leptospirillum ferrooxidans,C2-3,{},{},5831861,2018-03-28T14:09:25.247Z,2021-03-04T04:40:30.850Z,
365,,GCF_000007565,GCF_000007565.2,2,GCA_000007565,GCA_000007565.2,160488,Pseudomonas putida KT2440,reference genome,PRJNA57843,SAMN02603999,,,latest,Complete Genome,Major,2016-02-26,ASM756v2,TIGR,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/565/GCF_000007565.2_ASM756v2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida,KT2440,{},{},2603999,2018-03-28T14:09:25.281Z,2021-03-04T04:41:46.314Z,
438,,GCF_000218875,GCF_000218875.1,1,GCA_000218875,GCA_000218875.1,579138,Zymomonas mobilis subsp. pomaceae ATCC 29192,representative genome,PRJNA224116,SAMN02232067,,,latest,Complete Genome,Major,2011-06-17,ASM21887v1,US DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/218/875/GCF_000218875.1_ASM21887v1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,Zymomonas mobilis,subsp. pomaceae ATCC 29192,{},{},2232067,2018-03-28T14:09:25.320Z,2021-03-04T04:43:53.429Z,
532,,GCF_000158195,GCF_000158195.2,2,GCA_000158195,GCA_000158195.2,469616,Fusobacterium mortiferum ATCC 9817,representative genome,PRJNA224116,SAMN02463687,ACDB00000000.2,,latest,Scaffold,Major,2011-07-27,Fuso_mor_ATCC9817_V2,Broad Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/158/195/GCF_000158195.2_Fuso_mor_ATCC9817_V2,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum,ATCC 9817,{},{},12520987,2018-03-28T14:09:25.393Z,2021-03-04T04:46:37.779Z,
566,,GCF_000423825,GCF_000423825.1,1,GCA_000423825,GCA_000423825.1,1123368,Thermithiobacillus tepidarius DSM 3134,representative genome,PRJNA224116,SAMN02441488,AUIS00000000.1,,latest,Scaffold,Major,2013-07-11,ASM42382v1,DOE Joint Genome Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/423/825/GCF_000423825.1_ASM42382v1,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Thermithiobacillaceae,Thermithiobacillus,Thermithiobacillus tepidarius,DSM 3134,{},{},2441488,2018-03-28T14:09:25.428Z,2021-03-04T04:47:35.382Z,
578,,GCF_000196175,GCF_000196175.1,1,GCA_000196175,GCA_000196175.1,264462,Bdellovibrio bacteriovorus HD100,representative genome,PRJNA224116,SAMEA3138335,,,latest,Complete Genome,Major,2004-02-10,ASM19617v1,Max-Planck-Institute,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/175/GCF_000196175.1_ASM19617v1,Bacteria,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,HD100,{},{},3215781,2018-03-28T14:09:25.429Z,2021-03-04T04:47:55.086Z,
